,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_por,traveltime_por,studytime_por,failures_por,schoolsup_por,famsup_por,paid_por,activities_por,nursery,higher_por,internet,romantic_por,famrel_por,freetime_por,goout_por,Dalc_por,Walc_por,health_por,absences_por,G1_por,G2_por,G3_por,guardian_mat,traveltime_mat,studytime_mat,failures_mat,schoolsup_mat,famsup_mat,paid_mat,activities_mat,higher_mat,romantic_mat,famrel_mat,freetime_mat,goout_mat,Dalc_mat,Walc_mat,health_mat,absences_mat,G1_mat,G2_mat,G3_mat
629,MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,2.0,3.0,4.0,1.0,1.0,1.0,4.0,15.0,14.0,15.0,mother,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,2.0,3.0,4.0,1.0,1.0,1.0,0.0,16.0,15.0,15.0
630,MS,F,17,R,GT3,T,1,2,other,services,course,father,2.0,2.0,0.0,no,no,no,no,no,yes,no,no,3.0,2.0,2.0,1.0,2.0,3.0,0.0,13.0,13.0,13.0,father,2.0,2.0,0.0,no,no,no,no,yes,no,3.0,2.0,2.0,1.0,2.0,3.0,0.0,12.0,11.0,12.0
631,MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2.0,2.0,0.0,no,yes,yes,no,yes,yes,no,no,3.0,3.0,4.0,2.0,4.0,3.0,0.0,8.0,10.0,9.0,mother,2.0,2.0,0.0,no,yes,yes,no,yes,no,3.0,3.0,4.0,2.0,4.0,3.0,4.0,10.0,10.0,10.0
632,MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2.0,3.0,0.0,no,no,no,no,yes,yes,yes,yes,4.0,2.0,2.0,2.0,2.0,5.0,0.0,15.0,16.0,16.0,mother,2.0,3.0,0.0,no,no,yes,no,yes,yes,4.0,2.0,2.0,2.0,2.0,5.0,0.0,13.0,13.0,13.0
633,MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3.0,1.0,1.0,no,yes,no,no,yes,yes,yes,yes,5.0,2.0,1.0,1.0,2.0,1.0,0.0,8.0,8.0,9.0,mother,3.0,1.0,1.0,no,yes,yes,no,yes,yes,5.0,2.0,1.0,1.0,2.0,1.0,0.0,7.0,6.0,0.0
634,MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2.0,1.0,0.0,no,yes,no,no,yes,yes,yes,yes,5.0,2.0,3.0,1.0,2.0,4.0,0.0,10.0,10.0,10.0,father,2.0,1.0,0.0,no,yes,yes,no,yes,yes,5.0,2.0,3.0,1.0,2.0,4.0,0.0,11.0,10.0,10.0
635,MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3.0,2.0,0.0,no,yes,no,no,no,yes,yes,yes,3.0,2.0,2.0,4.0,2.0,5.0,0.0,7.0,5.0,0.0,father,3.0,2.0,0.0,no,yes,yes,no,yes,yes,3.0,2.0,2.0,4.0,2.0,5.0,10.0,14.0,12.0,11.0
636,MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3.0,1.0,0.0,no,yes,no,yes,yes,no,yes,yes,4.0,3.0,3.0,2.0,3.0,3.0,3.0,9.0,10.0,10.0,father,3.0,1.0,0.0,no,yes,yes,yes,no,yes,4.0,3.0,3.0,2.0,3.0,3.0,3.0,14.0,12.0,12.0
637,MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1.0,3.0,0.0,no,no,no,yes,yes,yes,no,yes,3.0,4.0,3.0,1.0,1.0,3.0,8.0,10.0,11.0,12.0,mother,1.0,3.0,0.0,no,no,no,yes,yes,yes,3.0,4.0,3.0,1.0,1.0,3.0,8.0,13.0,11.0,11.0
638,MS,F,17,R,GT3,T,1,2,other,other,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,3.0,5.0,5.0,1.0,3.0,1.0,4.0,7.0,8.0,9.0,mother,1.0,1.0,0.0,no,no,no,yes,yes,no,3.0,5.0,5.0,1.0,3.0,1.0,14.0,6.0,5.0,5.0
639,MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2.0,3.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,4.0,4.0,1.0,1.0,1.0,0.0,15.0,17.0,17.0,mother,2.0,3.0,0.0,no,no,no,no,yes,no,5.0,4.0,4.0,1.0,1.0,1.0,0.0,19.0,18.0,19.0
640,MS,F,18,R,GT3,T,1,1,other,other,home,mother,4.0,3.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,3.0,2.0,1.0,2.0,4.0,4.0,10.0,11.0,12.0,mother,4.0,3.0,0.0,no,no,no,no,yes,no,4.0,3.0,2.0,1.0,2.0,4.0,2.0,8.0,8.0,10.0
641,MS,F,19,R,GT3,T,1,1,at_home,other,course,other,2.0,2.0,1.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,3.0,4.0,7.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,
642,MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,4.0,3.0,3.0,4.0,2.0,1.0,13.0,14.0,14.0,mother,1.0,2.0,0.0,no,no,yes,yes,yes,no,5.0,4.0,3.0,3.0,4.0,2.0,4.0,8.0,9.0,10.0
643,MS,F,18,U,GT3,T,3,3,other,other,home,mother,1.0,2.0,0.0,no,no,no,no,yes,yes,yes,yes,4.0,1.0,3.0,1.0,2.0,1.0,1.0,16.0,16.0,16.0,mother,1.0,2.0,0.0,no,no,yes,no,yes,yes,4.0,1.0,3.0,1.0,2.0,1.0,0.0,15.0,15.0,15.0
644,MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,no,yes,yes,no,4.0,5.0,4.0,2.0,3.0,1.0,10.0,8.0,9.0,9.0,mother,1.0,2.0,0.0,no,yes,yes,yes,yes,no,4.0,5.0,4.0,2.0,3.0,1.0,17.0,10.0,10.0,10.0
645,MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1.0,2.0,0.0,no,no,no,yes,no,yes,yes,no,3.0,2.0,4.0,1.0,4.0,2.0,4.0,17.0,18.0,19.0,father,1.0,2.0,0.0,no,no,yes,yes,yes,no,3.0,2.0,4.0,1.0,4.0,2.0,4.0,15.0,14.0,14.0
646,MS,M,18,R,GT3,T,2,1,other,other,other,mother,2.0,1.0,0.0,no,no,no,yes,no,yes,yes,yes,4.0,4.0,3.0,1.0,3.0,5.0,0.0,7.0,7.0,0.0,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,4.0,4.0,3.0,1.0,3.0,5.0,5.0,7.0,6.0,7.0
647,MS,M,17,U,GT3,T,2,3,other,services,home,father,2.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,4.0,3.0,1.0,1.0,3.0,4.0,14.0,15.0,16.0,father,2.0,2.0,0.0,no,no,no,yes,yes,no,4.0,4.0,3.0,1.0,1.0,3.0,2.0,11.0,11.0,10.0
648,MS,M,19,R,GT3,T,1,1,other,services,other,mother,2.0,1.0,1.0,no,no,no,no,yes,yes,no,no,4.0,3.0,2.0,1.0,3.0,5.0,0.0,5.0,8.0,0.0,mother,2.0,1.0,1.0,no,no,no,no,yes,no,4.0,3.0,2.0,1.0,3.0,5.0,0.0,6.0,5.0,0.0
649,MS,M,18,R,GT3,T,4,2,other,other,home,father,2.0,1.0,1.0,no,no,yes,no,yes,yes,no,no,5.0,4.0,3.0,4.0,3.0,3.0,0.0,7.0,7.0,0.0,father,2.0,1.0,1.0,no,no,yes,no,yes,no,5.0,4.0,3.0,4.0,3.0,3.0,14.0,6.0,5.0,5.0
650,MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,2.0,3.0,0.0,no,no,no,no,yes,yes,no,no,5.0,3.0,3.0,1.0,3.0,4.0,0.0,14.0,17.0,15.0,mother,2.0,3.0,0.0,no,no,yes,no,yes,no,5.0,3.0,3.0,1.0,3.0,4.0,2.0,10.0,9.0,10.0
651,MS,F,17,U,GT3,T,4,3,teacher,other,other,mother,2.0,2.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,5.0,4.0,1.0,1.0,1.0,0.0,6.0,9.0,11.0,,,,,,,,,,,,,,,,,,,,
652,MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,3.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,4.0,3.0,2.0,2.0,5.0,4.0,7.0,9.0,10.0,mother,3.0,1.0,0.0,no,yes,yes,yes,yes,yes,4.0,4.0,3.0,2.0,2.0,5.0,7.0,6.0,5.0,6.0
653,MS,F,19,R,GT3,T,2,3,services,other,course,mother,1.0,3.0,1.0,no,no,no,yes,no,yes,yes,no,5.0,4.0,2.0,1.0,2.0,5.0,4.0,10.0,11.0,10.0,mother,1.0,3.0,1.0,no,no,no,yes,yes,no,5.0,4.0,2.0,1.0,2.0,5.0,0.0,7.0,5.0,0.0
654,MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,4.0,1.0,1.0,1.0,4.0,15.0,15.0,16.0,mother,1.0,2.0,0.0,no,yes,yes,no,yes,no,4.0,3.0,4.0,1.0,1.0,1.0,0.0,7.0,9.0,8.0
655,MS,M,17,U,LE3,T,3,1,services,services,course,mother,2.0,1.0,0.0,no,no,no,no,no,yes,yes,no,2.0,4.0,5.0,3.0,4.0,2.0,6.0,10.0,10.0,10.0,mother,2.0,1.0,0.0,no,no,no,no,yes,no,2.0,4.0,5.0,3.0,4.0,2.0,3.0,14.0,16.0,16.0
656,MS,M,18,R,LE3,T,3,2,services,other,course,mother,3.0,1.0,0.0,no,no,no,no,no,yes,yes,no,4.0,4.0,1.0,3.0,4.0,5.0,4.0,10.0,11.0,11.0,mother,3.0,1.0,0.0,no,no,no,no,yes,no,4.0,4.0,1.0,3.0,4.0,5.0,0.0,11.0,12.0,10.0
657,GP,M,18,R,GT3,T,2,2,services,other,reputation,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,1.0,1.0,2.0,no,yes,no,yes,yes,no,3.0,3.0,3.0,1.0,2.0,4.0,0.0,7.0,4.0,0.0
658,GP,M,15,R,GT3,T,3,2,other,other,course,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,2.0,2.0,2.0,yes,yes,no,no,yes,yes,4.0,4.0,4.0,1.0,4.0,3.0,6.0,5.0,9.0,7.0
659,GP,M,16,U,LE3,T,1,2,other,other,course,,,,,,,,,yes,,no,,,,,,,,,,,,mother,2.0,1.0,1.0,no,no,no,yes,yes,no,4.0,4.0,4.0,2.0,4.0,5.0,0.0,7.0,0.0,0.0
660,GP,M,17,U,GT3,T,1,3,at_home,services,course,,,,,,,,,yes,,yes,,,,,,,,,,,,father,1.0,1.0,0.0,no,no,no,no,no,no,5.0,3.0,3.0,1.0,4.0,2.0,2.0,10.0,10.0,10.0
661,GP,M,16,U,GT3,T,3,2,services,services,course,,,,,,,,,no,,no,,,,,,,,,,,,mother,2.0,1.0,1.0,no,yes,no,yes,no,no,4.0,5.0,2.0,1.0,1.0,2.0,16.0,12.0,11.0,12.0
662,GP,F,18,U,LE3,T,2,1,services,at_home,reputation,,,,,,,,,yes,,yes,,,,,,,,,,,,mother,1.0,2.0,1.0,no,no,no,no,yes,yes,5.0,4.0,3.0,1.0,1.0,5.0,12.0,12.0,12.0,13.0
663,GP,M,19,U,GT3,T,3,3,other,other,home,,,,,,,,,yes,,yes,,,,,,,,,,,,other,1.0,2.0,1.0,no,yes,no,yes,yes,yes,4.0,4.0,4.0,1.0,1.0,3.0,20.0,15.0,14.0,13.0
664,GP,F,18,U,GT3,T,2,4,services,at_home,reputation,,,,,,,,,yes,,yes,,,,,,,,,,,,other,1.0,2.0,1.0,no,yes,yes,yes,yes,no,4.0,4.0,3.0,1.0,1.0,3.0,8.0,14.0,12.0,12.0
665,GP,M,19,U,GT3,T,4,4,teacher,services,reputation,,,,,,,,,yes,,yes,,,,,,,,,,,,other,2.0,1.0,1.0,no,yes,yes,no,yes,yes,4.0,3.0,4.0,1.0,1.0,4.0,38.0,8.0,9.0,8.0
666,GP,F,19,U,LE3,T,1,1,at_home,other,reputation,,,,,,,,,no,,yes,,,,,,,,,,,,other,1.0,2.0,1.0,yes,yes,no,yes,yes,no,4.0,4.0,3.0,1.0,3.0,3.0,18.0,12.0,10.0,10.0
667,GP,F,19,U,LE3,T,1,2,services,services,home,,,,,,,,,no,,no,,,,,,,,,,,,other,1.0,2.0,1.0,no,no,no,yes,yes,yes,4.0,2.0,4.0,2.0,2.0,3.0,0.0,9.0,9.0,0.0
668,GP,F,19,U,GT3,T,2,1,at_home,other,other,,,,,,,,,yes,,yes,,,,,,,,,,,,other,3.0,2.0,0.0,no,yes,no,no,no,yes,3.0,4.0,1.0,1.0,1.0,2.0,20.0,14.0,12.0,13.0
669,GP,M,19,U,GT3,T,1,2,other,services,course,,,,,,,,,no,,yes,,,,,,,,,,,,other,1.0,2.0,1.0,no,no,no,no,yes,no,4.0,5.0,2.0,2.0,2.0,4.0,3.0,13.0,11.0,11.0
670,GP,F,19,U,LE3,T,3,2,services,other,reputation,,,,,,,,,no,,yes,,,,,,,,,,,,other,2.0,2.0,1.0,no,yes,yes,no,yes,yes,4.0,2.0,2.0,1.0,2.0,1.0,22.0,13.0,10.0,11.0
671,GP,F,19,U,GT3,T,1,1,at_home,health,home,,,,,,,,,no,,yes,,,,,,,,,,,,other,1.0,3.0,2.0,no,no,no,no,yes,yes,4.0,1.0,2.0,1.0,1.0,3.0,14.0,15.0,13.0,13.0
672,GP,F,19,R,GT3,T,2,3,other,other,reputation,,,,,,,,,yes,,yes,,,,,,,,,,,,other,1.0,3.0,1.0,no,no,no,no,yes,yes,4.0,1.0,2.0,1.0,1.0,3.0,40.0,13.0,11.0,11.0
673,GP,F,19,R,GT3,A,3,1,services,at_home,home,,,,,,,,,yes,,no,,,,,,,,,,,,other,1.0,3.0,1.0,no,no,yes,no,yes,no,5.0,4.0,3.0,1.0,2.0,5.0,12.0,14.0,13.0,13.0
674,GP,F,19,U,GT3,T,2,1,services,services,home,,,,,,,,,yes,,yes,,,,,,,,,,,,other,1.0,3.0,1.0,no,no,yes,yes,yes,yes,4.0,3.0,4.0,1.0,3.0,3.0,4.0,11.0,12.0,11.0
675,MS,F,18,R,LE3,A,1,4,at_home,other,course,,,,,,,,,yes,,no,,,,,,,,,,,,mother,3.0,2.0,0.0,no,no,no,no,yes,yes,4.0,3.0,4.0,1.0,4.0,5.0,0.0,13.0,13.0,13.0
676,MS,M,18,R,LE3,T,1,1,at_home,other,other,,,,,,,,,no,,no,,,,,,,,,,,,mother,2.0,2.0,1.0,no,no,no,yes,no,no,4.0,4.0,3.0,2.0,3.0,5.0,2.0,13.0,12.0,12.0
677,MS,F,19,U,LE3,T,3,2,services,services,home,,,,,,,,,yes,,no,,,,,,,,,,,,other,2.0,2.0,2.0,no,no,no,yes,yes,yes,3.0,2.0,2.0,1.0,1.0,3.0,4.0,7.0,7.0,9.0
678,MS,F,20,U,GT3,T,4,2,health,other,course,,,,,,,,,no,,yes,,,,,,,,,,,,other,2.0,3.0,2.0,no,yes,yes,no,yes,yes,5.0,4.0,3.0,1.0,1.0,3.0,4.0,15.0,14.0,15.0
679,MS,M,20,U,LE3,A,2,2,services,services,course,,,,,,,,,yes,,no,,,,,,,,,,,,other,1.0,2.0,2.0,no,yes,yes,no,yes,no,5.0,5.0,4.0,4.0,5.0,4.0,11.0,9.0,9.0,9.0
680,MS,M,21,R,GT3,T,1,1,other,other,course,,,,,,,,,no,,no,,,,,,,,,,,,other,1.0,1.0,3.0,no,no,no,no,yes,no,5.0,5.0,3.0,3.0,3.0,3.0,3.0,10.0,8.0,7.0
681,MS,M,19,U,LE3,T,1,1,other,at_home,course,,,,,,,,,yes,,yes,,,,,,,,,,,,father,1.0,1.0,0.0,no,no,no,no,yes,no,3.0,2.0,3.0,3.0,3.0,5.0,5.0,8.0,9.0,9.0
